"КЛАСС F-1С, КЛАСС F-1B, КЛАСС F-1A, дисциплины F-1A, F-1B, F-1С",10.04.2024,13.04.2024,РОССИЯ
"КАБАРДИНО-БАЛКАРСКАЯ РЕСПУБЛИКА, г. Нарткала",210
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152240021022922,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-9U, дисциплина F-9U",11.04.2024,16.04.2024,РОССИЯ
"КРАСНОЯРСКИЙ КРАЙ, г. Красноярск",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152240017022961,ЧЕМПИОНАТ СИБИРСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-9U, дисциплина F-9U",11.04.2024,16.04.2024,РОССИЯ
"КРАСНОЯРСКИЙ КРАЙ, г. Красноярск",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152780023025710,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-2D, Дисциплина F2D",12.04.2024,15.04.2024,РОССИЯ
"Г. САНКТ-ПЕТЕРБУРГ, Город Санкт-Петербург",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152070021022924,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2C, КЛАСС F-2B,  дисциплины  F-2B, F-2C",19.04.2024,22.04.2024,РОССИЯ
"КАБАРДИНО-БАЛКАРСКАЯ РЕСПУБЛИКА, г. Нарткала",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152070020022880,КУБОК РОССИИ  - 1Й ЭТАП,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2A, дисциплина F-2A",19.04.2024,22.04.2024,РОССИЯ
"КАБАРДИНО-БАЛКАРСКАЯ РЕСПУБЛИКА, г. Нарткала",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152020021022923,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",19.04.2024,21.04.2024,РОССИЯ
"РЕСПУБЛИКА БАШКОРТОСТАН, г. Стерлитамак",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152710021022928,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",27.04.2024,01.05.2024,РОССИЯ
"РЕСПУБЛИКА БАШКОРТОСТАН, г. Стерлитамак",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152070019022859,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 12 лет и старше"
"КЛАСС S - 9, КЛАСС S - 8, КЛАСС S - 7, КЛАСС S - 6, КЛАСС S - 5, КЛАСС S -"
"4, КЛАСС S - 3, КЛАСС S - 1, дисциплины S-1, S-3, S-4, S-5, S-6, S-7, S-8, S-"
9,30.04.2024,06.05.2024,РОССИЯ
"КАБАРДИНО-БАЛКАРСКАЯ РЕСПУБЛИКА, г. Нарткала",310
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152240023022989,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",02.05.2024,05.05.2024,РОССИЯ
"КРАСНОЯРСКИЙ КРАЙ, г. Красноярск",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152660017022967,ЧЕМПИОНАТ УРАЛЬСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-4B, КЛАСС F-2A, дисциплины F-2А, F-4В",04.05.2024,06.05.2024,РОССИЯ
"СВЕРДЛОВСКАЯ ОБЛАСТЬ, г. Екатеринбург",20
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152120019022860,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-1D, дисциплина F-1D",09.05.2024,13.05.2024,РОССИЯ
"РЕСПУБЛИКА МАРИЙ ЭЛ, г. Йошкар-Ола",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670021023876,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2C, дисциплина  F-2С",10.05.2024,13.05.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670020022881,КУБОК РОССИИ - 2 ЭТАП,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2A, дисциплина F-2A",10.05.2024,13.05.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152070021022929,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, КЛАСС F-3J, дисциплины  F-3J, F-5J",10.05.2024,13.05.2024,РОССИЯ
"КАБАРДИНО-БАЛКАРСКАЯ РЕСПУБЛИКА, г. Нарткала",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152520023022990,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-3К, дисциплина F-3K",10.05.2024,12.05.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, Большое Козино рабочий"
поселок,25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152660020022886,КУБОК РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-3D, КЛАСС 1/2 F-3D, дисциплины F3D, 1/2 F-3D",17.05.2024,20.05.2024,РОССИЯ
"СВЕРДЛОВСКАЯ ОБЛАСТЬ, г. Екатеринбург",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152230017022972,ЧЕМПИОНАТ ЮЖНОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F2D",17.05.2024,20.05.2024,РОССИЯ
"КРАСНОДАРСКИЙ КРАЙ, Красносельское село",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152660017022968,ЧЕМПИОНАТ УРАЛЬСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",17.05.2024,20.05.2024,РОССИЯ
"КРАСНОДАРСКИЙ КРАЙ, Красносельское село",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152520017022964,ЧЕМПИОНАТ ПРИВОЛЖСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины"
"КЛАСС F-2D, дисциплина F-2D",17.05.2024,20.05.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, Большое Козино рабочий"
поселок,30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152520020022887,КУБОК РОССИИ,"женщины, мужчины"
"КЛАСС F-3B, дисциплина F-3B",23.05.2024,27.05.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, Большое Козино рабочий"
поселок,50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152720021022931,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",24.05.2024,27.05.2024,РОССИЯ
"ТЮМЕНСКАЯ ОБЛАСТЬ, Московский поселок",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670017022957,ЧЕМПИОНАТ ЦЕНТРАЛЬНОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-1С, КЛАСС F-1B, КЛАСС F-1A, дисциплины F-1A, F-1B, F-1С",24.05.2024,27.05.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152860017022969,ЧЕМПИОНАТ УРАЛЬСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-3К, дисциплина F-3K",25.05.2024,27.05.2024,РОССИЯ
"ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА, г. Югорск",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152710021022932,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2B, дисциплина  F-2B",31.05.2024,03.06.2024,РОССИЯ
"ТУЛЬСКАЯ ОБЛАСТЬ, г. Алексин",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152580021022933,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",31.05.2024,03.06.2024,РОССИЯ
"ПЕНЗЕНСКАЯ ОБЛАСТЬ, Большой Вьяс село",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152720023022991,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, КЛАСС 1/2 F-3D, дисциплины 1/2 F-3D, F-5J",31.05.2024,03.06.2024,РОССИЯ
"ТЮМЕНСКАЯ ОБЛАСТЬ, Новотарманский поселок",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152270023022992,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",01.06.2024,02.06.2024,РОССИЯ
"ХАБАРОВСКИЙ КРАЙ, г. Хабаровск",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152600017022973,ЧЕМПИОНАТ СЕВЕРО-ЗАПАДНОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины"
"КЛАСС F-4C, дисциплина F-4C",04.06.2024,08.06.2024,РОССИЯ
"ПСКОВСКАЯ ОБЛАСТЬ, г. Великие Луки",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152630020022874,КУБОК РОССИИ  - 2Й ЭТАП,"женщины, мужчины"
"КЛАСС F-1С, КЛАСС F-1B, КЛАСС F-1A, дисциплины  F-1A, F-1B, F-1С, F-"
1Р,07.06.2024,10.06.2024,РОССИЯ
"ПСКОВСКАЯ ОБЛАСТЬ, г. Великие Луки",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152630021022934,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",07.06.2024,08.06.2024,РОССИЯ
"САМАРСКАЯ ОБЛАСТЬ, г. Тольятти",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152630021022935,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",09.06.2024,11.06.2024,РОССИЯ
"САМАРСКАЯ ОБЛАСТЬ, г. Тольятти",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152720021022936,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",12.06.2024,14.06.2024,РОССИЯ
"ТЮМЕНСКАЯ ОБЛАСТЬ, Московский поселок",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152520019022861,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины"
"КЛАСС F-3J, дисциплина F-3J",13.06.2024,17.06.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, Большое Козино рабочий"
поселок,50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152520017023907,ЧЕМПИОНАТ ПРИВОЛЖСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины"
"КЛАСС F-5J, дисциплина F-5J",14.06.2024,17.06.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, Большое Козино рабочий"
поселок,25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152540017022962,ЧЕМПИОНАТ СИБИРСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, Дисциплина F5J",14.06.2024,15.06.2024,РОССИЯ
"НОВОСИБИРСКАЯ ОБЛАСТЬ, г. Бердск",25
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152500020022888,КУБОК РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2C, дисциплина F-2С",15.06.2024,16.06.2024,РОССИЯ
"МОСКОВСКАЯ ОБЛАСТЬ, г. Жуковский",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152720021022937,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",15.06.2024,17.06.2024,РОССИЯ
"ТЮМЕНСКАЯ ОБЛАСТЬ, Московский поселок",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152500020022889,КУБОК РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, дисциплина F-5J",21.06.2024,24.06.2024,РОССИЯ
"МОСКОВСКАЯ ОБЛАСТЬ, Ярополец село",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152470021022938,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-2B, дисциплина F-2B",21.06.2024,26.06.2024,РОССИЯ
"ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, г. Выборг",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152500023022994,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",21.06.2024,24.06.2024,РОССИЯ
"ЛЕНИНГРАДСКАЯ ОБЛАСТЬ, г. Выборг",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152660020022890,КУБОК РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-4B,  дисциплина F4В",28.06.2024,01.07.2024,РОССИЯ
"СВЕРДЛОВСКАЯ ОБЛАСТЬ, г. Екатеринбург",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152540017022963,ЧЕМПИОНАТ СИБИРСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, Дисциплина F2D",28.06.2024,29.06.2024,РОССИЯ
"НОВОСИБИРСКАЯ ОБЛАСТЬ, г. Новосибирск",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152590017022965,ЧЕМПИОНАТ ПРИВОЛЖСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-3К, КЛАСС F-3J, дисциплины F-3J, F-3К",28.06.2024,01.07.2024,РОССИЯ
"ПЕРМСКИЙ КРАЙ, г. Пермь",20
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152540023022995,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",30.06.2024,01.07.2024,РОССИЯ
"НОВОСИБИРСКАЯ ОБЛАСТЬ, г. Новосибирск",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152150021022941,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-1С, КЛАСС F-1H, КЛАСС F-1G, КЛАСС F-1B, КЛАСС F-1A,"
"дисциплины  F-1A, F-1B, , F-1С, F-1G, F-1H, F-1Р",01.07.2024,05.07.2024,РОССИЯ
"РЕСПУБЛИКА СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ, Ногкау село",80
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152710024025937,УЧЕБНО-ТРЕНИРОВОЧНОЕ МЕРОПРИЯТИЕ,"женщины, мужчины"
"КЛАСС F-2D, дисциплина F-2D",04.07.2024,15.07.2024,РОССИЯ
"ТУЛЬСКАЯ ОБЛАСТЬ, г. Алексин",18
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670020022882,КУБОК РОССИИ - 3 ЭТАП,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2A, дисциплина F-2A",04.07.2024,08.07.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152290021023908,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-2D, дисциплина F-2D",05.07.2024,07.07.2024,РОССИЯ
"АРХАНГЕЛЬСКАЯ ОБЛАСТЬ, г. Коряжма",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152160020022875,КУБОК РОССИИ  - 3 ЭТАП,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-1С, КЛАСС F-1B, КЛАСС F-1A, дисциплины F-1A, F-1B, F-1С",05.07.2024,08.07.2024,", г. Казань",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152160020022891,КУБОК РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-3A, дисциплина F-3А",05.07.2024,08.07.2024,", г. Казань",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670021022942,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2C, КЛАСС F-2B, дисциплины  F-2B, F-2C",05.07.2024,08.07.2024,", г. Казань",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152580019022862,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-4C, дисциплина F-4С",10.07.2024,14.07.2024,РОССИЯ
"ПЕНЗЕНСКАЯ ОБЛАСТЬ, Большой Вьяс село",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152020021025711,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-2B, дисциплина F-2B",12.07.2024,17.07.2024,РОССИЯ
"РЕСПУБЛИКА БАШКОРТОСТАН, г. Уфа",40
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152160019022863,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-3К, дисциплина F-3К",12.07.2024,15.07.2024,", г. Казань",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670021022943,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина  F-2D",12.07.2024,15.07.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152670017022958,ЧЕМПИОНАТ ЦЕНТРАЛЬНОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, КЛАСС F-3J,  дисциплины F-3J, F-5J",13.07.2024,14.07.2024,РОССИЯ
"СМОЛЕНСКАЯ ОБЛАСТЬ, г. Смоленск",20
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152520021025714,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 12 лет и старше"
"КЛАСС F-2C, КЛАСС F-2B, КЛАСС F-2A, Дисциплины - F2A, F2B, F2C",18.07.2024,22.07.2024,РОССИЯ
"НИЖЕГОРОДСКАЯ ОБЛАСТЬ, г. Саров",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152720021022944,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2D, дисциплина F-2D",19.07.2024,22.07.2024,РОССИЯ
"ТЮМЕНСКАЯ ОБЛАСТЬ, Московский поселок",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152580019022865,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2B, дисциплина F-2B",25.07.2024,29.07.2024,РОССИЯ
"ПЕНЗЕНСКАЯ ОБЛАСТЬ, Большой Вьяс село",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152160019022864,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС 1/2 F-3D, КЛАСС F-3D, КЛАСС F-3E, дисциплины F3D, 1/2 F-3D,"
F3Е,25.07.2024,29.07.2024,", г. Казань",80
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152280017025715,ЧЕМПИОНАТ ДАЛЬНЕВОСТОЧНОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины"
"КЛАСС F-2D, Дисциплина F2D",26.07.2024,28.07.2024,РОССИЯ
"АМУРСКАЯ ОБЛАСТЬ, г. Циолковский",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152770019022866,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины"
КЛАСС F-4B,26.07.2024,29.07.2024,РОССИЯ
"АМУРСКАЯ ОБЛАСТЬ, г. Циолковский",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,24952152660017022970,ЧЕМПИОНАТ УРАЛЬСКОГО ФЕДЕРАЛЬНОГО ОКРУГА,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, КЛАСС F-3J, дисциплины F-3J, F-5J",26.07.2024,29.07.2024,РОССИЯ
"СВЕРДЛОВСКАЯ ОБЛАСТЬ, г. Екатеринбург",20
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152630020022883,КУБОК РОССИИ  - 4Й ЭТАП,"женщины, мужчины"
"КЛАСС F-2A, дисциплина F-2A",02.08.2024,05.08.2024,РОССИЯ
"САМАРСКАЯ ОБЛАСТЬ, г. Самара",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152630021022946,ВСЕРОССИЙСКИЕ СОРЕВНОВАНИЯ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-2C, дисциплина  F-2C",02.08.2024,05.08.2024,РОССИЯ
"САМАРСКАЯ ОБЛАСТЬ, г. Самара",60
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152690023022996,МЕЖРЕГИОНАЛЬНЫЕ СОРЕВНОВАНИЯ,"женщины, мужчины"
"КЛАСС F-2D, дисциплина F-2D",02.08.2024,05.08.2024,РОССИЯ
"ТВЕРСКАЯ ОБЛАСТЬ, г. Конаково",30
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152020020023875,КУБОК РОССИИ  - 4Й ЭТАП,"женщины, мужчины"
"КЛАСС F-1С, КЛАСС F-1B, КЛАСС F-1A, дисциплины  F-1A, F-1B, F-1С",09.08.2024,12.08.2024,РОССИЯ
"РЕСПУБЛИКА БАШКОРТОСТАН, Аскарово село",50
АВИАМОДЕЛЬНЫЙ СПОРТ,Основной состав,2152160019022867,ЧЕМПИОНАТ РОССИИ,"женщины, мужчины от 14 лет и старше"
"КЛАСС F-5J, дисциплина F-5J",09.08.2024,12.08.2024,", г. Казань",50
